X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-48.643708,-27.604498,0,0,183,14.018202,2018/10/08 09:26:26+00,,,,,,,,,,,,,,,,,,,,,
-48.643695,-27.604532,0,0,184,14.544264,2018/10/08 09:26:27+00,,,,,,,,,,,,,,,,,,,,,
-48.643682,-27.604565,0,0,185,14.651991,2018/10/08 09:26:28+00,,,,,,,,,,,,,,,,,,,,,
-48.643664,-27.604611,0,0,186,14.930556,2018/10/08 09:26:29+00,,,,,,,,,,,,,,,,,,,,,
-48.643647,-27.604655,0,0,187,15.480543,2018/10/08 09:26:30+00,,,,,,,,,,,,,,,,,,,,,
-48.643626,-27.604703,0,0,188,15.867995,2018/10/08 09:26:31+00,,,,,,,,,,,,,,,,,,,,,
-48.643605,-27.60475,0,0,189,15.877516,2018/10/08 09:26:32+00,,,,,,,,,,,,,,,,,,,,,
-48.643582,-27.604801,0,0,190,16.174086,2018/10/08 09:26:33+00,,,,,,,,,,,,,,,,,,,,,
-48.643561,-27.604849,0,0,191,16.376234,2018/10/08 09:26:34+00,,,,,,,,,,,,,,,,,,,,,
-48.643539,-27.604899,0,0,192,17.011549,2018/10/08 09:26:35+00,,,,,,,,,,,,,,,,,,,,,
-48.643513,-27.604958,0,0,193,17.397413,2018/10/08 09:26:36+00,,,,,,,,,,,,,,,,,,,,,
-48.64349,-27.60501,0,0,194,17.99214,2018/10/08 09:26:37+00,,,,,,,,,,,,,,,,,,,,,
-48.643464,-27.605069,0,0,195,17.956801,2018/10/08 09:26:38+00,,,,,,,,,,,,,,,,,,,,,
-48.643429,-27.605148,0,0,196,17.612318,2018/10/08 09:26:39+00,,,,,,,,,,,,,,,,,,,,,
-48.643351,-27.605297,0,0,197,17.821791,2018/10/08 09:26:41+00,,,,,,,,,,,,,,,,,,,,,
-48.643317,-27.60536,0,0,198,17.443129,2018/10/08 09:26:42+00,,,,,,,,,,,,,,,,,,,,,
-48.643278,-27.605435,0,0,199,16.630568,2018/10/08 09:26:43+00,,,,,,,,,,,,,,,,,,,,,
-48.643238,-27.60551,0,0,200,15.590895,2018/10/08 09:26:44+00,,,,,,,,,,,,,,,,,,,,,
-48.643199,-27.605584,0,0,201,15.873976,2018/10/08 09:26:45+00,,,,,,,,,,,,,,,,,,,,,
-48.64317,-27.605638,0,0,202,15.474074,2018/10/08 09:26:46+00,,,,,,,,,,,,,,,,,,,,,
-48.643133,-27.605707,0,0,203,15.874892,2018/10/08 09:26:47+00,,,,,,,,,,,,,,,,,,,,,
-48.643104,-27.605761,0,0,204,15.899977,2018/10/08 09:26:48+00,,,,,,,,,,,,,,,,,,,,,
-48.643089,-27.60579,0,0,205,16.399245,2018/10/08 09:26:49+00,,,,,,,,,,,,,,,,,,,,,
-48.643074,-27.605817,0,0,206,16.280897,2018/10/08 09:26:50+00,,,,,,,,,,,,,,,,,,,,,
-48.643056,-27.605852,0,0,207,16.337904,2018/10/08 09:26:53+00,,,,,,,,,,,,,,,,,,,,,
-48.643038,-27.605885,0,0,208,16.602492,2018/10/08 09:26:55+00,,,,,,,,,,,,,,,,,,,,,
-48.64302,-27.605901,0,0,209,16.488966,2018/10/08 09:26:57+00,,,,,,,,,,,,,,,,,,,,,
-48.642894,-27.605874,0,0,210,16.508681,2018/10/08 09:26:58+00,,,,,,,,,,,,,,,,,,,,,
-48.642863,-27.605862,0,0,211,16.565016,2018/10/08 09:26:59+00,,,,,,,,,,,,,,,,,,,,,
-48.64283,-27.605848,0,0,212,16.163649,2018/10/08 09:27:00+00,,,,,,,,,,,,,,,,,,,,,
-48.642803,-27.605837,0,0,213,16.174452,2018/10/08 09:27:01+00,,,,,,,,,,,,,,,,,,,,,
-48.642778,-27.605826,0,0,214,16.094862,2018/10/08 09:27:10+00,,,,,,,,,,,,,,,,,,,,,
-48.642752,-27.605816,0,0,215,16.3589,2018/10/08 09:27:12+00,,,,,,,,,,,,,,,,,,,,,
-48.642726,-27.605806,0,0,216,16.611952,2018/10/08 09:27:13+00,,,,,,,,,,,,,,,,,,,,,
-48.642699,-27.605796,0,0,217,17.138808,2018/10/08 09:27:14+00,,,,,,,,,,,,,,,,,,,,,
-48.642672,-27.605786,0,0,218,17.494276,2018/10/08 09:27:15+00,,,,,,,,,,,,,,,,,,,,,
-48.642645,-27.605775,0,0,219,17.650892,2018/10/08 09:27:16+00,,,,,,,,,,,,,,,,,,,,,
-48.642613,-27.605764,0,0,220,18.126478,2018/10/08 09:27:17+00,,,,,,,,,,,,,,,,,,,,,
-48.642573,-27.60575,0,0,221,18.395827,2018/10/08 09:27:18+00,,,,,,,,,,,,,,,,,,,,,
-48.642528,-27.605734,0,0,222,18.531874,2018/10/08 09:27:19+00,,,,,,,,,,,,,,,,,,,,,
-48.642468,-27.605715,0,0,223,18.796339,2018/10/08 09:27:20+00,,,,,,,,,,,,,,,,,,,,,
-48.642411,-27.605696,0,0,224,19.42195,2018/10/08 09:27:21+00,,,,,,,,,,,,,,,,,,,,,
-48.642358,-27.605679,0,0,225,19.631972,2018/10/08 09:27:22+00,,,,,,,,,,,,,,,,,,,,,
-48.64231,-27.605664,0,0,226,20.350783,2018/10/08 09:27:23+00,,,,,,,,,,,,,,,,,,,,,
